Unnamed: 0.1,Unnamed: 0,language,rating,category,combined_text,sentiment
72741,72741,kazakh,5.0,small-home-appl,"маған ұнады . рахмет kaspi . kz ! 
",positive
72743,72743,kazakh,5.0,small-home-appl,"шаңсорғыш жақсы жұмыс жасап тұр ,  ешқандай кемшілігі жоқ . 
",positive
72747,72747,kazakh,5.0,small-home-appl,"бәрі тамаша . 
",positive
72763,72763,kazakh,5.0,small-home-appl,"маған қатты ұнады ! 
",positive
72818,72818,kazakh,5.0,small-home-appl,"қоқыс ,  шаша бәрін жақсы жинайда . 
",positive
72820,72820,kazakh,5.0,small-home-appl,"жолдасым ұнады ,  жақсы 
",positive
72821,72821,kazakh,4.0,small-home-appl,"әзірге жақсы ,  ұнады . жақсы тазалайда 
",positive
72822,72822,kazakh,5.0,small-home-appl,"маған ұнады ,  дауыс баяғыдай қатты шықпайды ,  рахмет ! 
",positive
72825,72825,kazakh,5.0,small-home-appl,"маған қатты ұнады . жақсы тартада шаңды . дизайн өте жақсы әрі жеңіл 
",positive
72835,72835,kazakh,5.0,small-home-appl,"жақсы пылесос екен ,  қатты ұнады ,  күшті тазалайда шашт да ,  қазіргі шығып жатқан пылесостардан мықты 
",positive
72836,72836,kazakh,5.0,small-home-appl,"жақсы ,  ұнады ,  бағасы жақсы 
",positive
72839,72839,kazakh,5.0,small-home-appl,"жақсы ,  керемет . 
",positive
72879,72879,kazakh,5.0,small-home-appl,"ассалаумағалейқум ,  құрметті тұтынушылар . маған ұнады ,  өте қолайлы ыңғаланып жасалған ,  ешқандай қиындық жоқ ,  өте тамаша 
",positive
72910,72910,kazakh,5.0,small-home-appl,"маған бу генератор өте ұнады . үйде жұғаннан кейін ауас тазартада . кілемді ,  дивандард тазалауға қолайлы ешқандай химия қолданудын керегі жоқ . 
",positive
72928,72928,kazakh,3.0,small-home-appl,"былать үтік жақсы ,  тез қызады ,  жақсы үтіктейді ілгіші айналмайда ,  сосын құбыршегі қысқа 
",neutral
72940,72940,kazakh,5.0,small-home-appl,"өте ыңғайлы . аз уақыттың ішінде біраз киімдерді үтіктеп шығады . бір сөзбен айтқанда ,  қолымды жеңілдетті . ар бері қозғауы . аяғында дөңгелектері болс керемет болар еді . 
",positive
72962,72962,kazakh,5.0,small-home-appl,"маған ұнады . 
",positive
73090,73090,kazakh,1.0,small-home-appl,"маған қатты ұнамады ,  себебі турбо щеткасы ешқандай қылды алый алмайда ,  сосын төбесіндегі шаша ,  қылдарды ,  бөлек жинайтын жері бар деген еді ,  ола жерг ешқандай шаша тот ,  қыл жинамайд ,  тез қызып кетеді 
",negative
73117,73117,kazakh,5.0,small-home-appl,"маған алған шаңсорғыш өте ұнады ,  ойымдағыдай кеңесшілерге де көп рахмет барлығы ұнады 
",positive
73132,73132,kazakh,5.0,small-home-appl,"барлық тазалағыш трубалар бар екен . барлығын қолданып үлгермей жатырмын . lg компониясын рахмет . барлығы супер ,  шаңды барлық қылшықтарды қалдырмай сорып алада бәрі супер 
",positive
73157,73157,kazakh,5.0,small-home-appl,"lg follow me деген моделдері сияқты шығарса . өзі артымнан жүре беретін )  күшті шаңсорғыш ,  ұнады . ойымнан шықты . үй деген тапа - таз . рахмет қазірше маған барлық жағынан ұнайды . ұнамайтыны жоқ 
",positive
73178,73178,kazakh,5.0,small-home-appl,"маған өте ұнады ,  әзірге сапас жайл ештеңе айта алмаймын ,  өйткені өзім жақында алдым 
",positive
73187,73187,kazakh,5.0,small-home-appl,"пылесос класс ! 
",positive
73194,73194,kazakh,5.0,small-home-appl,"тандаған тауарым ойымнан шықты ,  жазылған сипаттамаларға сай келеді ,  өте қатты ұнады . 
",positive
73231,73231,kazakh,5.0,small-home-appl,"қолдануға өте ыңғайлы . бұл шаңсорңыш менің ойымдағыдай болып шықты . қолдануға өте қолайлы ,  күші де көп . бәрінен де ұнағаны дауысынын басындығы . түсініксіз болып турғаны бірінші қолданған кезде ұстағышынан ток урд . тағы қосып көремін . 
",positive
73259,73259,kazakh,5.0,small-home-appl,"жақсы үтік ,  бағасы өте арзана 
",positive
73261,73261,kazakh,5.0,small-home-appl,"керемет ,  әдемі екен . маған ұнады . ең бастыс ,  көршіден сұрамаймыз  : d 
",positive
73262,73262,kazakh,5.0,small-home-appl,"жақсы ,  тез тегістейді . ешқандайда күйдірмейді ! алуға болад . 
",positive
73285,73285,kazakh,5.0,small-home-appl,"салмағы ауыр емес ,  ыңғайлы . бағасы тиімді ,  және бағасына тұрарлық барлығына көңілім толад 
",positive
73294,73294,kazakh,5.0,small-home-appl,"маған үтік ұнады . бірінші рет алып турғандықтан қатты уайымдап едім . өз оймнан шықты . сіздерге де оса фирманың үтігін еш қорықпай алыңыздар деп айтар едім . 
",positive
73312,73312,kazakh,5.0,small-home-appl,"өте каремет екен ,  кең әрі үлкен . көп рахмет 
",positive
73319,73319,kazakh,5.0,small-home-appl,"өте жеңіл үтіктейдң ,  маған ұнады . бауы ұзын су құйғышы жоқ екен . 
",positive
73341,73341,kazakh,1.0,small-home-appl,"маған ұнамады жіпті шайнайда тікпейді ,  алатын кезде оса машинать мақтап еді сатушылар қалай құрастыратынын білмейді ,  өзім кітабына қарап зорға құрастырдым ,  бірақ жіпті шайнайда ,  еш жүргізалмай қойдым барлығын дұрыс салдым . босқа үйде тұр шаң шаң болып . 
",negative
73348,73348,kazakh,5.0,small-home-appl,"өте жақсы ,  анама ұнады . тез келді 
",positive
73353,73353,kazakh,5.0,small-home-appl,"каспи банк осындай мүмкіндік беріп жатқан үшін рахмет сатып алғалы сағаттап пайдаландым ,  керемет . қызып кеткен жоқ . сапас жақсы ! өзіме ұнады 
",positive
73357,73357,kazakh,5.0,small-home-appl,"өте жақсы ,  бізге ұнады 
",positive
73358,73358,kazakh,5.0,small-home-appl,"бәрі жақсы 
",positive
73374,73374,kazakh,5.0,small-home-appl,"тігін машинас өте жақсы ,  тігіс түрлері көп ,  ыңғайлы ұзақтау қосылып тұрса шамас қорабын қыздырады 
",positive
73395,73395,kazakh,5.0,small-home-appl,"жақсы ,  ұнады . 
",positive
73405,73405,kazakh,5.0,small-home-appl,"жақсы машина . өзім жанадан бастап жатырмын . өте керемет тігеді 
",positive
73408,73408,kazakh,5.0,small-home-appl,"бәрі керемет ! 
",positive
73409,73409,kazakh,5.0,small-home-appl,"жақсы ,  маған ұнады ,  қолым жетпей жүр еді ,  жақсы болда 
",positive
73418,73418,kazakh,5.0,small-home-appl,"маған өте ұнады . машинка керемет . дыбыс жайя . тігісі жаксы . 
",positive
73422,73422,kazakh,5.0,small-home-appl,"жақсы тігеді . тауар ұнады . каспиг рахмет ! 
",positive
73423,73423,kazakh,5.0,small-home-appl,"машина маған ұнады ,  жеңіл әрі ыңғайлы ,  мінездемесіне сай 
",positive
